CustomerID,TotalPurchase,Quantity,NumTransactions,Cluster
14698.0,1250.76,615,5,0
14699.0,109.13000000000001,77,1,0
14700.0,2235.3,1342,3,0
14701.0,2549.37,932,9,0
14702.0,3292.14,1454,17,2
14703.0,318.17,183,1,0
14704.0,1546.91,1082,9,0
14705.0,179.0,100,1,0
14708.0,1126.37,621,3,0
14709.0,4921.04,2484,13,2
14710.0,606.13,378,4,0
14711.0,2868.8,978,11,0
14712.0,917.07,315,3,0
14713.0,2666.36,1615,11,0
14714.0,160.19,229,1,0
14715.0,867.38,521,4,0
14716.0,329.68,604,2,0
14719.0,1602.13,1032,5,0
14720.0,663.81,219,3,0
14722.0,187.92000000000002,120,1,0
14723.0,1158.3,695,6,0
14725.0,718.08,593,1,0
14727.0,268.58,62,1,0
14729.0,313.49,197,1,0
14730.0,2005.06,1132,8,0
14731.0,380.02,256,3,0
14732.0,2702.4900000000002,1405,8,0
14733.0,9585.91,3764,12,2
14735.0,6065.69,2264,32,2
14737.0,1164.55,345,3,0
14738.0,1314.45,601,7,0
14739.0,3902.28,3820,7,0
14740.0,1448.21,735,3,0
14741.0,1400.34,841,6,0
14744.0,1099.98,627,7,0
14745.0,1220.26,1038,5,0
14747.0,328.2,84,1,0
14748.0,1415.75,1223,5,0
14752.0,389.64,260,1,0
14753.0,563.15,211,1,0
14754.0,638.05,486,2,0
14755.0,5010.28,2219,11,0
14756.0,738.96,416,1,0
14757.0,420.5,160,1,0
14758.0,1484.06,419,4,0
14759.0,1625.97,569,3,0
14760.0,89.2,40,1,0
14761.0,255.9,118,2,0
14762.0,300.52,341,1,0
14764.0,278.3,190,1,0
14765.0,254.11,135,3,0
14766.0,2473.37,1349,6,0
14768.0,192.60000000000002,52,2,0
14769.0,10674.75,7436,8,2
14770.0,876.42,490,2,0
14772.0,139.26,82,1,0
14775.0,1011.9,1174,3,0
14776.0,2538.3,3134,11,0
14778.0,730.86,306,2,0
14779.0,386.15,84,3,0
14780.0,447.68,310,2,0
14782.0,200.10000000000002,114,1,0
14784.0,289.99,237,2,0
14785.0,77.4,84,2,0
14788.0,679.4399999999999,421,2,0
14789.0,197.64,116,1,0
14790.0,745.06,699,4,0
14792.0,6.2,2,1,0
14793.0,228.99,91,1,0
14794.0,1319.91,673,7,0
14795.0,131.45000000000002,17,1,0
14796.0,8022.49,6025,17,2
14798.0,173.74,150,3,0
14799.0,157.7,146,1,0
14800.0,4339.74,3655,12,2
14801.0,193.14,175,1,0
14803.0,845.55,370,3,0
14804.0,353.27,121,1,0
14805.0,554.65,115,4,0
14806.0,193.39000000000001,330,1,0
14808.0,2741.17,2147,8,0
14810.0,2087.88,1016,11,0
14813.0,155.43,67,2,0
14815.0,778.5,744,2,0
14816.0,271.85,5,1,0
14817.0,1110.34,655,2,0
14818.0,657.8,324,3,0
14819.0,272.07,109,2,0
14820.0,507.29,253,4,0
14821.0,48.800000000000004,20,1,0
14823.0,321.43,88,3,0
14824.0,1127.71,525,4,0
14825.0,2226.91,991,12,0
14828.0,2139.76,2172,3,0
14829.0,697.55,452,4,0
14830.0,197.13,169,1,0
14834.0,1720.3,734,6,0
14836.0,102.44999999999999,45,3,0
14837.0,1649.5,1436,4,0
14840.0,62.85,31,1,0
14841.0,3295.76,1778,6,0
14842.0,2824.69,1166,4,0
14844.0,3189.81,1833,4,0
14847.0,309.4,120,1,0
14849.0,7930.54,5694,25,2
14850.0,325.75,293,1,0
14851.0,511.35,325,2,0
14852.0,2836.69,1747,6,0
14853.0,475.8,82,2,0
14854.0,2759.83,1832,7,0
14855.0,645.65,267,2,0
14856.0,1311.3799999999999,714,3,0
14857.0,1173.12,464,2,0
14859.0,1353.74,671,4,0
14860.0,170.32,232,1,0
14861.0,125.79,117,1,0
14862.0,841.1999999999999,772,2,0
14863.0,266.76,132,1,0
14865.0,52.2,108,2,0
14866.0,14389.9,6752,12,2
14867.0,710.28,328,3,0
14868.0,2953.59,1405,8,0
14869.0,725.7,550,2,0
14870.0,327.25,119,1,0
14871.0,522.38,185,4,0
14873.0,519.68,168,1,0
14875.0,1465.3200000000002,558,2,0
14878.0,1485.54,802,9,0
14880.0,706.19,373,3,0
14881.0,255.4,316,1,0
14882.0,589.7,158,2,0
14883.0,761.59,790,6,0
14885.0,765.3199999999999,724,1,0
14886.0,364.8,160,1,0
14887.0,1862.0,1100,1,0
14888.0,369.2,184,1,0
14889.0,135.9,90,1,0
14890.0,125.65,51,1,0
14891.0,554.38,505,2,0
14893.0,1237.8500000000001,799,2,0
14894.0,655.75,265,1,0
14895.0,11138.710000000001,4851,20,2
14896.0,468.77000000000004,279,2,0
14897.0,1366.38,468,4,0
14898.0,1303.52,1020,6,0
14901.0,1421.29,661,9,0
14902.0,332.66,218,1,0
14903.0,2810.63,1536,5,0
14904.0,1025.44,1985,2,0
14905.0,616.15,287,2,0
14907.0,3501.1,1691,7,0
14908.0,277.8,132,1,0
14910.0,434.35,238,4,0
14911.0,143825.06,80265,201,3
14912.0,867.85,971,2,0
14913.0,1227.43,1743,4,0
14915.0,307.48,112,2,0
14916.0,1268.98,1136,4,0
14918.0,1610.15,675,2,0
14920.0,977.77,509,2,0
14921.0,1316.07,953,2,0
14923.0,749.1,418,1,0
14924.0,310.05,64,1,0
14929.0,223.88,136,1,0
14930.0,2372.86,1166,3,0
14931.0,1257.68,417,5,0
14932.0,363.53,80,1,0
14934.0,1890.94,1042,2,0
14935.0,1784.71,935,1,0
14936.0,8137.02,4085,8,0
14937.0,1621.88,484,3,0
14944.0,5900.25,2815,12,2
14946.0,100.9,22,1,0
14947.0,290.82,179,2,0
14948.0,1101.97,673,6,0
14950.0,371.2,136,1,0
14951.0,311.69,311,1,0
14952.0,8099.49,3355,11,2
14953.0,289.82,225,1,0
14954.0,336.17,127,1,0
14957.0,58.49,34,1,0
14958.0,499.68,129,3,0
14959.0,695.42,494,4,0
14960.0,221.27,221,2,0
14961.0,7044.68,3708,9,0
14962.0,126.7,44,1,0
14963.0,1487.8,1176,5,0
14964.0,206.21,143,1,0
14965.0,599.0,365,2,0
14966.0,191.32,187,1,0
14967.0,463.8,140,1,0
14968.0,147.59,127,1,0
14970.0,1592.06,250,4,0
14971.0,1116.57,644,3,0
14972.0,114.77,28,1,0
14973.0,1314.45,369,3,0
14974.0,114.39,44,1,0
14975.0,279.94,380,1,0
14976.0,790.86,234,7,0
14978.0,1931.42,525,5,0
14981.0,102.12,97,1,0
14984.0,213.27,60,2,0
14985.0,296.75,260,2,0
14987.0,326.4,128,2,0
14988.0,334.54,141,1,0
14995.0,233.23000000000002,103,2,0
14997.0,546.1999999999999,1120,3,0
14998.0,429.87,270,2,0
15000.0,490.52,218,1,0
15002.0,1641.76,862,4,0
15004.0,1246.32,630,1,0
15005.0,6316.57,4247,28,2
15006.0,502.09,302,1,0
15007.0,156.91,69,1,0
15009.0,1261.78,642,3,0
15010.0,308.94,184,1,0
15012.0,423.04,231,2,0
15014.0,260.17,151,2,0
15016.0,170.04,76,1,0
15017.0,125.58,63,1,0
15018.0,496.21000000000004,189,3,0
15019.0,266.0,159,1,0
15021.0,1914.82,847,9,0
15022.0,905.04,543,4,0
15023.0,6802.76,2871,11,2
15024.0,1661.33,920,10,0
15025.0,377.01,189,1,0
15026.0,469.0,285,3,0
15027.0,1066.1499999999999,565,4,0
15028.0,627.13,459,4,0
15030.0,518.28,372,2,0
15031.0,668.14,401,4,0
15032.0,4959.1,2968,3,0
15033.0,2586.67,1695,10,0
15034.0,4308.61,2422,8,0
15035.0,252.73000000000002,245,1,0
15036.0,465.55,327,3,0
15038.0,705.49,217,6,0
15039.0,19914.44,9209,47,2
15041.0,180.35,104,1,0
15042.0,135.93,30,1,0
15043.0,537.0,300,1,0
15044.0,7700.2300000000005,2795,17,2
15045.0,735.66,114,2,0
15046.0,5213.7699999999995,3451,15,2
15047.0,343.62,222,1,0
15048.0,384.05,195,4,0
15049.0,121.17000000000002,63,1,0
15050.0,1782.09,1224,3,0
15051.0,1391.61,1011,3,0
15052.0,215.78,82,1,0
15053.0,697.79,986,3,0
15054.0,302.1,198,2,0
15057.0,1489.5,668,2,0
15058.0,2124.9900000000002,1069,11,0
15059.0,1337.72,604,9,0
15060.0,303.09,263,4,0
15061.0,54534.14,28920,48,1
15062.0,987.86,763,4,0
15063.0,370.79999999999995,56,1,0
15065.0,3158.13,1383,4,0
15066.0,893.59,317,1,0
15067.0,1744.76,954,3,0
15068.0,553.36,364,2,0
15069.0,1109.53,520,1,0
15070.0,106.2,36,1,0
15071.0,982.07,269,2,0
15073.0,1043.41,491,3,0
15074.0,748.87,455,1,0
15075.0,773.03,447,1,0
15076.0,880.85,571,1,0
15078.0,9743.11,5105,32,2
15079.0,895.61,389,4,0
15081.0,504.8,190,5,0
15083.0,88.2,38,1,0
15087.0,306.94,470,1,0
15088.0,1160.07,460,2,0
15089.0,2420.84,1359,6,0
15090.0,381.32,208,1,0
15091.0,480.71,346,1,0
15092.0,457.81,135,2,0
15093.0,4597.02,3760,6,0
15095.0,1370.6,1079,4,0
15096.0,219.39000000000001,120,1,0
15097.0,248.08,170,1,0
15098.0,39916.5,121,3,2
15099.0,410.48,343,1,0
15100.0,876.0,80,3,0
15101.0,317.53,241,2,0
15103.0,703.36,329,2,0
15104.0,1027.44,637,2,0
15105.0,2298.93,1211,7,0
15106.0,1422.52,1181,5,0
15107.0,319.5,169,6,0
15108.0,1300.25,499,4,0
15109.0,484.95,131,1,0
15110.0,996.1,246,4,0
15111.0,1567.48,710,3,0
15113.0,3609.33,2386,3,0
15114.0,2760.56,3096,10,0
15115.0,340.11,157,1,0
15116.0,1352.75,648,4,0
15117.0,1551.78,1948,5,0
15118.0,244.8,1440,1,0
15119.0,266.4,88,1,0
15120.0,358.82,296,1,0
15121.0,457.72,199,2,0
15122.0,1633.78,800,3,0
15123.0,2199.31,1195,2,0
15124.0,184.19,233,2,0
15125.0,11528.48,6193,15,2
15127.0,406.53,251,1,0
15128.0,1471.0,1343,4,0
15129.0,3447.4,1794,11,0
15130.0,330.11,197,1,0
15132.0,977.9300000000001,679,5,0
15133.0,982.42,680,3,0
15134.0,1387.99,887,8,0
15135.0,139.05,43,1,0
15136.0,1286.7,776,4,0
15139.0,178.96,208,2,0
15140.0,2354.25,1572,7,0
15142.0,498.74,365,1,0
15143.0,259.45,150,1,0
15144.0,6580.44,3050,17,2
15145.0,1194.73,756,4,0
15146.0,1327.16,1473,2,0
15147.0,623.5,366,1,0
15148.0,301.29,187,1,0
15149.0,520.8000000000001,128,1,0
15150.0,5314.47,3658,10,0
15152.0,4745.69,2704,13,2
15153.0,329.25,198,1,0
15154.0,296.42,104,1,0
15156.0,961.49,597,3,0
15157.0,1936.07,2392,3,0
15158.0,401.40000000000003,198,1,0
15159.0,18641.010000000002,11441,30,2
15160.0,158.16,84,1,0
15163.0,304.47,186,2,0
15164.0,843.05,360,3,0
15165.0,487.75,160,1,0
15167.0,163.0,67,1,0
15168.0,106.56,52,1,0
15171.0,1289.5,290,1,0
15172.0,1624.05,1611,5,0
15174.0,135.75,145,1,0
15175.0,224.14,454,1,0
15178.0,40.5,30,1,0
15179.0,2206.95,1938,5,0
15180.0,87.5,36,1,0
15181.0,689.4799999999999,544,3,0
15182.0,622.85,253,2,0
15184.0,406.76,223,2,0
15185.0,310.62,666,1,0
15186.0,411.41,215,2,0
15187.0,4777.18,1887,16,2
15189.0,16225.39,6149,41,2
15192.0,1044.32,918,3,0
15193.0,499.32,144,1,0
15194.0,7616.53,5703,15,2
15195.0,3861.0,1404,1,0
15197.0,1079.6100000000001,469,3,0
15198.0,193.64,120,2,0
15199.0,1268.7,396,4,0
15201.0,1236.54,1210,5,0
15203.0,1827.8,1753,6,0
15204.0,316.58,258,1,0
15205.0,653.24,378,2,0
15206.0,420.29999999999995,162,4,0
15208.0,870.12,316,5,0
15210.0,331.18,228,1,0
15211.0,894.4100000000001,240,2,0
15212.0,101.8,36,1,0
15213.0,328.35,272,2,0
15214.0,1661.44,1254,8,0
15215.0,734.94,225,3,0
15216.0,96.6,28,1,0
15218.0,5756.89,3329,11,2
15219.0,305.75,45,1,0
15220.0,1778.96,1393,6,0
15221.0,403.25,43,1,0
15222.0,585.0,440,1,0
15223.0,755.75,213,2,0
15224.0,322.08,152,2,0
15225.0,409.40000000000003,226,1,0
15226.0,154.41,71,1,0
15227.0,1219.4,750,5,0
15228.0,3386.71,2255,4,0
15230.0,429.6,351,2,0
15232.0,612.06,686,2,0
15234.0,197.0,196,1,0
15235.0,2247.51,1324,12,0
15236.0,321.05,269,1,0
15237.0,1412.32,1071,4,0
15238.0,1071.99,692,3,0
15239.0,780.59,594,2,0
15240.0,1706.57,1369,5,0
15241.0,1756.44,1818,8,0
15243.0,316.68,185,1,0
15244.0,631.57,405,2,0
15245.0,2515.84,1784,3,0
15246.0,514.15,247,2,0
15247.0,356.0,160,1,0
15249.0,6688.46,3577,13,2
15251.0,10484.99,6171,11,2
15252.0,740.78,522,2,0
15253.0,918.1999999999999,866,5,0
15254.0,300.36,275,1,0
15255.0,890.85,489,1,0
15256.0,98.45,55,1,0
15257.0,317.15,46,1,0
15258.0,623.16,142,2,0
15260.0,1810.77,885,7,0
15261.0,254.82,270,1,0
15262.0,178.95000000000002,73,1,0
15263.0,156.51,89,1,0
15264.0,393.74,265,1,0
15265.0,1506.1200000000001,612,2,0
15266.0,119.3,18,1,0
15267.0,1717.36,944,5,0
15269.0,408.8,26,1,0
15270.0,2379.49,1521,7,0
15271.0,2507.07,1262,15,2
15272.0,721.94,310,2,0
15274.0,716.57,619,2,0
15275.0,615.14,498,1,0
15276.0,135.31,64,1,0
15277.0,255.89999999999998,205,1,0
15279.0,290.51,189,1,0
15280.0,113.12,154,1,0
15281.0,2332.15,1211,9,0
15286.0,240.55,55,1,0
15287.0,486.69,433,2,0
15288.0,2306.52,775,5,0
15289.0,939.78,1008,3,0
15290.0,7943.22,4501,18,2
15291.0,4668.3,2103,15,2
15292.0,180.94,56,1,0
15296.0,3672.86,1766,6,0
15297.0,641.94,292,3,0
15298.0,4799.9,3116,12,2
15299.0,4507.01,2948,7,0
15300.0,496.44,292,1,0
15301.0,5070.35,2775,12,2
15303.0,574.02,248,1,0
15304.0,694.4000000000001,104,8,0
15306.0,1174.35,810,3,0
15307.0,205.3,37,1,0
15308.0,310.47,175,1,0
15311.0,60767.9,38194,91,1
15312.0,924.85,516,4,0
15313.0,52.0,25,1,0
15314.0,327.97,313,1,0
15315.0,570.5,862,2,0
15316.0,165.0,100,1,0
15318.0,312.62,642,1,0
15319.0,204.5,175,1,0
15320.0,267.13,326,1,0
15321.0,2748.31,1181,3,0
15322.0,679.68,416,1,0
15325.0,162.29,232,1,0
15326.0,311.71,386,1,0
15327.0,208.75,116,1,0
15329.0,1049.7,486,3,0
15330.0,714.96,1312,2,0
15332.0,1661.06,652,4,0
15333.0,1028.56,344,1,0
15334.0,351.67,274,3,0
15335.0,173.97,80,1,0
15339.0,574.07,416,2,0
15341.0,2020.52,812,1,0
15342.0,406.09,283,1,0
15343.0,364.5,84,1,0
15344.0,563.94,116,3,0
15345.0,393.54,81,1,0
15346.0,252.42000000000002,144,1,0
15347.0,201.60000000000002,130,1,0
15348.0,158.04,84,1,0
15349.0,473.81,327,2,0
15350.0,115.65,51,1,0
15351.0,1960.1100000000001,753,7,0
15353.0,777.02,343,2,0
15355.0,277.05,45,2,0
15356.0,2766.5,1673,10,0
15358.0,8347.2,7050,22,2
15360.0,427.93,223,1,0
15361.0,418.92,336,1,0
15363.0,326.0,144,1,0
15364.0,913.19,493,2,0
15365.0,2314.32,1084,7,0
15366.0,602.51,621,2,0
15367.0,1877.59,1057,4,0
15368.0,446.94000000000005,230,1,0
15370.0,2386.05,830,7,0
15372.0,2007.3999999999999,2924,1,0
15373.0,2415.91,500,12,0
15374.0,168.0,126,1,0
15376.0,1233.3600000000001,619,3,0
15379.0,3703.29,2305,7,0
15380.0,1690.2600000000002,376,5,0
15381.0,596.85,171,2,0
15382.0,5955.71,4012,6,0
15384.0,642.41,596,2,0
15385.0,316.88,161,1,0
15386.0,394.14,446,1,0
15388.0,140.54,88,1,0
15389.0,500.0,400,1,0
15392.0,1535.53,1277,4,0
15393.0,231.86,150,2,0
15394.0,2183.54,910,4,0
15395.0,107.45,17,1,0
15396.0,288.18,122,1,0
15397.0,94.0,20,1,0
15398.0,1345.53,769,2,0
15399.0,815.77,611,3,0
15400.0,716.2,390,5,0
15402.0,626.77,694,2,0
15405.0,349.1,193,1,0
15406.0,510.71000000000004,254,2,0
15407.0,1056.44,558,4,0
15408.0,267.18,106,1,0
15410.0,3450.84,1200,8,0
15411.0,1358.88,530,4,0
15412.0,190.53,108,1,0
15414.0,774.9000000000001,443,3,0
15415.0,572.8100000000001,575,1,0
15416.0,3984.32,2090,4,0
15417.0,508.8,284,1,0
15419.0,135.86,230,1,0
15421.0,950.36,500,4,0
15422.0,97.7,38,2,0
15423.0,43.5,101,1,0
15424.0,383.34,554,2,0
15426.0,1447.39,674,5,0
15427.0,1483.14,1013,3,0
15428.0,93.78,102,1,0
15429.0,397.35,380,2,0
15432.0,171.19,65,1,0
15433.0,533.3,534,2,0
15434.0,1041.48,647,5,0
15435.0,149.29,54,1,0
15436.0,1122.53,613,3,0
15437.0,200.16,79,1,0
15438.0,156.57999999999998,59,1,0
15440.0,383.68,197,3,0
15442.0,594.0,120,1,0
15443.0,3236.91,1663,7,0
15444.0,1418.26,764,2,0
15445.0,113.5,58,1,0
15447.0,155.17,85,1,0
15448.0,494.64,232,1,0
15449.0,974.52,812,3,0
15450.0,429.84,376,1,0
15452.0,538.73,283,3,0
15453.0,1388.37,845,7,0
15454.0,179.1,86,1,0
15456.0,447.22,660,3,0
15457.0,237.07,132,1,0
15458.0,161.64,156,1,0
15460.0,216.76,109,1,0
15462.0,234.6,172,3,0
15463.0,126.14,106,1,0
15464.0,1048.85,350,1,0
15465.0,7354.62,1257,18,2
15466.0,334.53,246,1,0
15467.0,524.88,310,3,0
15468.0,467.51,155,2,0
15469.0,538.55,153,2,0
15471.0,469.48,266,1,0
15472.0,371.56,251,1,0
15473.0,1771.2,672,7,0
15475.0,454.10999999999996,319,1,0
15478.0,1441.42,585,2,0
15480.0,905.5,303,1,0
15482.0,11054.96,5020,12,2
15483.0,233.81,295,4,0
15484.0,3594.31,3152,4,0
15485.0,2575.0,1306,3,0
15488.0,91.32000000000001,73,1,0
15489.0,1134.28,608,3,0
15491.0,3100.09,1646,6,0
15492.0,659.4599999999999,483,2,0
15493.0,2001.8,560,5,0
15494.0,1299.23,1148,2,0
15497.0,1262.2,624,2,0
15498.0,13316.4,6105,27,2
15500.0,1131.56,572,4,0
15502.0,10384.93,4236,12,2
15503.0,147.09,74,1,0
15504.0,52.83,33,1,0
15505.0,3610.96,2390,5,0
15506.0,979.26,848,3,0
15507.0,492.36,162,1,0
15508.0,1000.27,440,6,0
15510.0,250.0,2,1,0
15511.0,909.23,271,5,0
15512.0,121.0,68,2,0
15513.0,14758.220000000001,5709,19,2
15514.0,4139.46,2160,11,0
15516.0,62.43,27,3,0
15517.0,267.03,293,1,0
15518.0,1942.45,1273,8,0
15520.0,343.5,314,1,0
15521.0,3000.2,1836,8,0
15522.0,398.84,573,2,0
15523.0,412.01000000000005,132,1,0
15524.0,440.0,4,1,0
15525.0,825.92,416,3,0
15526.0,148.44,24,2,0
15527.0,2429.78,992,8,0
15528.0,229.33,123,1,0
15529.0,3995.23,3496,11,2
15530.0,1502.35,950,4,0
15531.0,2007.44,1105,2,0
15532.0,1580.93,521,4,0
15533.0,807.57,289,3,0
15535.0,536.4,143,4,0
15537.0,110.92,29,1,0
15539.0,538.46,410,1,0
15540.0,213.3,200,1,0
15541.0,85.13000000000001,49,1,0
15543.0,127.86,86,1,0
15544.0,3546.71,3109,9,0
15545.0,292.71999999999997,163,2,0
15547.0,4954.84,4032,14,2
15549.0,1693.26,698,3,0
15550.0,575.63,295,4,0
15551.0,436.06,218,1,0
15552.0,90.12,60,1,0
15553.0,437.23,451,1,0
15554.0,217.2,74,1,0
15555.0,4805.17,4439,16,2
15556.0,279.77,236,1,0
15557.0,473.65000000000003,219,1,0
15561.0,800.59,267,4,0
15562.0,134.55,39,1,0
15563.0,1400.44,1501,4,0
15565.0,173.16,60,2,0
15567.0,186.01,223,1,0
15568.0,758.29,461,3,0
15569.0,1375.71,666,5,0
15570.0,4165.52,2067,12,2
15571.0,650.4300000000001,264,4,0
15572.0,2552.86,1229,7,0
15573.0,607.45,363,2,0
15574.0,702.25,349,4,0
15576.0,940.6700000000001,404,1,0
15577.0,258.88,89,3,0
15578.0,127.1,52,1,0
15579.0,348.6,120,2,0
15581.0,3679.9700000000003,286,13,0
15582.0,682.9100000000001,453,3,0
15584.0,725.11,314,4,0
15585.0,455.3,320,1,0
15587.0,913.6800000000001,312,4,0
15589.0,478.53000000000003,243,3,0
15592.0,388.58,354,1,0
15593.0,199.8,60,1,0
15594.0,1771.78,983,5,0
15596.0,1406.59,561,5,0
15597.0,324.57,279,1,0
15598.0,240.68,160,1,0
15599.0,761.74,718,2,0
15601.0,6776.56,4983,14,2
15602.0,1297.8700000000001,1137,9,0
15603.0,48.480000000000004,96,1,0
15604.0,216.39,159,1,0
15605.0,1198.23,441,5,0
15606.0,2920.16,892,9,0
15607.0,104.76,202,1,0
15608.0,1093.68,714,4,0
15609.0,298.48,148,1,0
15610.0,112.46000000000001,66,1,0
15611.0,1591.45,504,13,0
15612.0,195.15,52,2,0
15615.0,10399.74,5508,23,2
15618.0,776.851,454,4,0
15619.0,336.40000000000003,136,1,0
15620.0,1553.18,915,3,0
15621.0,1293.03,501,4,0
15622.0,3709.56,1674,9,0
15623.0,301.03,125,1,0
15624.0,588.13,357,4,0
15625.0,1534.26,1188,4,0
15626.0,675.8,766,2,0
15628.0,2870.2400000000002,1894,9,0
15630.0,1186.35,800,2,0
15632.0,3285.31,2109,8,0
15634.0,243.55,99,1,0
15636.0,724.76,284,2,0
15637.0,223.36,128,1,0
15639.0,425.32,323,1,0
15640.0,12515.66,6607,15,2
15641.0,1887.2,1562,4,0
15643.0,664.0,246,3,0
15644.0,813.0,557,4,0
15645.0,612.01,256,1,0
15646.0,447.64000000000004,394,3,0
15648.0,657.35,221,2,0
15649.0,816.0,192,2,0
15651.0,646.3,479,3,0
15652.0,337.74,208,1,0
15653.0,877.4399999999999,1200,2,0
15654.0,922.53,475,2,0
15655.0,560.67,324,1,0
15656.0,748.5,343,4,0
15657.0,30.0,24,1,0
15658.0,1024.1000000000001,242,5,0
15659.0,306.45,111,1,0
15660.0,1600.86,1050,9,0
15661.0,309.8,236,2,0
15663.0,138.14,106,1,0
15664.0,386.43,157,1,0
15665.0,2242.01,1666,2,0
15667.0,301.32,240,1,0
15668.0,76.32000000000001,72,1,0
15669.0,684.34,342,4,0
15670.0,173.05,91,1,0
15671.0,2657.13,1699,7,0
15673.0,2881.02,1514,4,0
15674.0,2446.6,1275,5,0
15675.0,323.69,527,3,0
15676.0,3435.76,2252,3,0
15677.0,657.23,319,1,0
15678.0,352.7,184,1,0
15679.0,781.28,1170,4,0
15680.0,1333.68,952,3,0
15681.0,1426.16,816,5,0
15683.0,193.75,131,1,0
15687.0,2993.1,1310,9,0
15689.0,254.1,84,2,0
15690.0,239.76,408,2,0
15691.0,136.8,72,1,0
15692.0,191.04,138,1,0
15694.0,6479.4,1677,14,2
15695.0,409.98,212,2,0
15696.0,2736.46,1028,8,0
15699.0,309.65,113,1,0
15700.0,696.68,357,2,0
15701.0,1542.14,923,4,0
15703.0,211.5,66,1,0
15704.0,2293.62,1028,4,0
15705.0,143.1,62,1,0
15706.0,1060.56,321,4,0
15707.0,945.58,605,4,0
15708.0,3364.2400000000002,1267,7,0
15709.0,133.25,121,1,0
15712.0,1072.3600000000001,486,5,0
15713.0,356.7,150,2,0
15714.0,330.88,187,2,0
15716.0,1118.81,744,4,0
15717.0,150.3,70,1,0
15719.0,5045.61,2725,13,2
15720.0,598.73,281,1,0
15721.0,507.08,409,1,0
15722.0,2222.56,1026,5,0
15723.0,203.1,87,1,0
15724.0,218.25,73,2,0
15725.0,415.25,221,1,0
15727.0,5178.96,3065,7,0
15729.0,85.0,28,1,0
15730.0,1120.88,689,3,0
15732.0,294.12,215,2,0
15733.0,162.3,62,1,0
15734.0,1339.45,346,2,0
15737.0,1205.1200000000001,599,8,0
15738.0,4812.42,2982,16,2
15739.0,449.12,472,1,0
15740.0,154.88,152,1,0
15743.0,784.46,216,4,0
15744.0,34.8,120,1,0
15745.0,1094.59,421,4,0
15746.0,196.88,178,1,0
15747.0,974.04,480,3,0
15748.0,149.31,51,1,0
15749.0,44534.3,18028,3,2
15750.0,2465.48,1786,8,0
15752.0,2637.38,1978,7,0
15753.0,79.2,144,1,0
15754.0,458.57,199,3,0
15755.0,2364.25,1427,6,0
15756.0,532.96,242,4,0
15757.0,714.42,491,2,0
15758.0,205.25,47,1,0
15759.0,253.04,60,3,0
15762.0,583.75,251,2,0
15763.0,1086.92,271,2,0
15764.0,3279.97,2050,6,0
15766.0,315.06,170,1,0
15768.0,621.8299999999999,244,3,0
15769.0,56252.72,29672,26,1
15773.0,635.6800000000001,311,1,0
15774.0,270.8,87,1,0
15775.0,104.9,68,1,0
15776.0,241.62,138,1,0
15777.0,1047.11,378,4,0
15780.0,475.28000000000003,220,3,0
15781.0,345.46,180,3,0
15782.0,2614.7400000000002,864,3,0
15783.0,246.3,212,1,0
15785.0,2328.9700000000003,1612,5,0
15786.0,4932.2,3364,3,0
15787.0,948.05,540,3,0
15789.0,351.3,438,1,0
15790.0,220.85,114,1,0
15791.0,1612.69,731,2,0
15793.0,965.61,553,3,0
15795.0,610.01,581,1,0
15796.0,2711.56,861,8,0
15797.0,2207.4,873,4,0
15799.0,884.14,955,3,0
15800.0,699.08,335,2,0
15801.0,1063.95,570,3,0
15802.0,451.42,1,1,0
15803.0,415.82000000000005,290,1,0
15804.0,4206.39,2565,13,2
15805.0,5528.4800000000005,3387,17,2
15806.0,784.58,602,3,0
15807.0,903.9,430,3,0
15808.0,3734.9700000000003,1343,4,0
15809.0,515.77,301,5,0
15810.0,1391.98,861,4,0
15811.0,2218.62,1071,6,0
15812.0,1801.14,922,5,0
15813.0,1303.9099999999999,603,2,0
15814.0,1945.33,1271,4,0
15815.0,2100.6,1856,5,0
15819.0,1905.45,1357,4,0
15820.0,206.98,128,1,0
15821.0,570.96,202,2,0
15822.0,885.47,375,2,0
15823.0,15.0,1,1,0
15825.0,532.94,220,1,0
15826.0,1654.31,963,3,0
15827.0,1836.0900000000001,882,14,2
15829.0,636.14,996,2,0
15830.0,576.0,415,1,0
15831.0,801.76,1105,3,0
15832.0,836.79,465,1,0
15834.0,2233.75,965,4,0
15835.0,954.09,439,4,0
15836.0,137.37,26,1,0
15837.0,391.98,189,1,0
15838.0,33643.08,18368,19,2
15839.0,1048.49,675,3,0
15840.0,355.56,396,2,0
15841.0,1224.06,942,4,0
15843.0,118.95000000000002,27,1,0
15844.0,130.73999999999998,134,1,0
15845.0,3711.77,1926,8,0
15847.0,389.27,449,2,0
15850.0,238.85,302,2,0
15852.0,160.71,48,2,0
15853.0,110.8,135,1,0
15854.0,2974.65,939,12,0
15855.0,712.24,470,5,0
15856.0,16387.57,11005,27,2
15857.0,297.0,308,1,0
15858.0,1438.85,1167,5,0
15860.0,977.21,440,8,0
15861.0,3165.36,2544,8,0
15862.0,832.88,585,4,0
15863.0,68.84,19,2,0
15864.0,1936.3200000000002,1192,6,0
15865.0,895.13,368,3,0
15866.0,230.53,126,1,0
15867.0,3812.64,2054,15,2
15869.0,149.64,175,2,0
15870.0,354.09000000000003,335,1,0
15872.0,360.93,212,2,0
